# nJobs | nMachines 
50	20
# m1 | m2 | m3 | m4 | m5...
39	40	37	40	36	40	39	37	40	39	40	39	40	39	38	36	37	37	40	38	
3	9	1	9	4	1	5	4	1	9	1	3	7	1	4	6	1	3	4	1	
31	34	30	34	31	28	28	29	29	34	29	32	29	30	34	30	34	30	29	32	
21	24	26	20	21	25	26	25	22	25	22	20	25	21	24	21	19	21	23	24	
24	24	24	23	23	25	25	20	26	20	23	23	25	22	24	20	21	26	26	20	
27	26	21	25	24	22	22	26	20	24	22	24	22	28	24	20	26	28	24	23	
45	52	48	45	44	46	47	50	51	47	46	51	44	50	47	50	45	46	49	46	
9	8	8	5	5	7	7	8	7	8	9	6	6	6	7	5	8	8	6	5	
36	42	43	43	42	38	44	44	41	41	39	36	42	37	40	40	40	37	39	37	
24	24	25	24	25	25	26	25	24	26	26	26	26	24	26	26	24	24	24	26	
45	45	52	47	45	43	47	51	48	50	44	51	52	53	52	47	44	53	45	52	
19	18	19	19	18	15	20	22	22	15	22	22	15	23	16	23	23	22	21	23	
22	26	21	26	25	19	23	19	22	20	26	26	22	24	18	26	21	26	19	18	
48	40	45	45	42	44	40	45	47	43	44	45	46	42	41	47	46	42	46	45	
29	31	25	32	26	29	28	32	29	30	27	33	33	33	30	25	33	31	29	29	
38	40	38	39	38	39	38	40	38	38	40	38	37	40	39	40	38	40	37	40	
24	24	22	21	23	21	23	21	24	23	24	20	24	23	24	21	20	20	23	21	
44	45	40	45	41	48	48	46	40	46	39	48	45	47	48	43	45	45	44	43	
27	29	29	27	27	28	27	28	29	27	28	29	27	27	28	28	28	27	28	28	
32	30	30	31	31	32	31	30	30	30	31	30	32	32	31	30	30	30	31	31	
4	1	4	7	8	10	5	5	10	1	6	7	3	5	5	1	9	3	2	9	
3	4	2	7	11	4	7	8	5	3	7	8	3	11	3	3	1	11	2	6	
52	52	52	53	53	53	51	53	52	52	51	53	53	53	53	53	52	53	52	51	
44	44	44	45	45	46	45	44	45	46	46	46	45	45	46	45	45	45	46	45	
40	38	42	40	41	41	40	40	41	42	39	39	42	41	40	41	38	38	42	41	
25	23	22	23	19	21	23	23	21	24	23	21	23	22	25	19	22	23	25	20	
43	44	46	44	44	47	41	43	44	46	41	45	45	43	42	44	41	44	42	47	
52	54	54	54	53	54	53	52	52	54	53	54	54	53	54	52	52	53	54	53	
47	47	47	47	47	45	46	45	47	47	46	46	47	45	45	47	45	47	47	46	
16	13	14	16	16	16	13	16	16	13	16	17	14	15	15	17	14	13	13	13	
17	12	19	12	13	15	18	18	12	12	16	16	17	12	18	17	14	19	13	17	
13	15	19	14	19	9	9	12	14	19	14	12	15	19	16	9	16	13	9	11	
29	29	27	30	26	27	24	25	31	29	27	30	31	26	30	26	25	29	30	24	
8	9	9	9	10	10	8	7	6	7	8	9	9	7	6	7	7	10	10	6	
38	38	32	31	37	35	36	35	30	30	36	38	32	38	31	37	36	36	32	38	
8	4	7	5	5	8	8	4	4	8	4	4	4	5	4	8	7	8	4	8	
52	50	52	52	51	52	51	53	51	52	51	53	51	53	52	50	49	50	51	53	
18	18	22	18	20	23	19	18	24	22	24	18	18	22	20	22	21	21	21	24	
45	45	44	44	44	43	43	44	45	43	43	43	43	45	43	43	44	45	45	44	
36	42	36	40	39	37	38	40	38	39	41	41	37	40	37	37	36	36	40	37	
21	22	22	23	21	23	23	22	23	21	23	21	22	21	22	22	21	21	22	23	
49	49	50	48	50	48	48	48	48	50	48	49	48	49	50	48	48	50	48	48	
30	32	29	32	28	34	31	32	30	32	30	34	32	33	34	30	28	32	32	32	
22	22	21	22	22	20	20	20	21	22	20	20	20	20	20	21	21	21	20	22	
11	8	12	10	8	9	8	10	9	13	12	9	7	12	7	13	8	12	10	10	
31	30	30	32	32	30	32	32	32	31	30	30	30	31	32	32	31	30	30	32	
26	24	22	27	21	27	25	21	26	24	21	22	22	21	21	21	24	23	27	24	
22	25	27	28	27	22	28	28	25	30	23	27	23	29	27	26	23	27	26	22	
45	46	47	48	47	49	45	50	48	47	48	45	48	50	50	49	45	48	49	50	
49	52	46	48	49	54	51	48	48	47	53	49	49	47	46	47	46	50	50	46	
