# nJobs | nMachines 
50	20
# m1 | m2 | m3 | m4 | m5...
68	65	68	68	65	69	68	67	69	65	68	65	65	67	68	65	66	65	66	66	
65	66	65	64	65	64	65	64	64	65	66	65	66	66	64	65	64	64	65	65	
80	82	83	80	82	84	84	84	82	82	84	82	81	84	82	80	80	84	81	83	
79	73	76	79	80	72	71	76	79	77	77	79	80	79	72	78	73	79	72	73	
70	71	69	67	67	67	69	70	68	69	66	67	65	65	67	73	70	70	71	66	
71	73	72	64	74	71	71	74	71	70	67	72	71	71	64	71	69	73	71	66	
65	67	65	73	65	73	73	67	73	73	70	71	67	69	71	67	66	72	71	71	
69	71	69	71	70	71	70	70	71	69	70	70	70	71	70	71	71	69	71	70	
84	84	82	83	82	83	83	84	84	84	83	84	82	83	83	84	83	82	84	82	
82	81	81	82	84	83	82	82	81	84	81	81	81	80	84	83	82	84	84	82	
77	78	77	75	76	78	75	77	75	78	76	78	74	74	78	78	75	74	78	74	
79	81	79	81	81	79	79	81	79	80	79	81	81	81	81	80	79	79	80	81	
72	72	76	79	81	77	78	79	76	76	72	71	80	76	80	76	75	73	76	79	
72	74	71	69	69	73	70	69	71	77	75	77	70	74	75	71	73	74	73	72	
75	74	76	78	81	75	76	75	80	82	82	82	82	79	78	79	76	75	74	77	
84	83	84	83	85	83	84	85	85	85	83	85	84	83	84	83	83	85	83	85	
69	69	70	66	69	70	66	68	69	68	69	67	72	72	66	71	66	66	66	69	
80	75	78	74	72	76	75	74	75	79	78	76	78	80	77	72	77	72	74	73	
85	83	85	78	84	86	83	79	84	82	84	78	80	83	78	80	79	86	82	83	
83	85	84	84	83	83	83	83	83	83	85	85	84	84	84	83	83	84	83	84	
66	68	66	67	68	67	67	67	67	66	66	67	66	68	66	68	68	66	66	67	
78	78	79	77	79	78	78	77	77	77	79	77	77	79	79	79	78	78	78	77	
76	76	76	75	76	77	77	75	75	76	77	76	77	77	76	76	75	77	76	75	
72	75	71	70	71	75	73	74	70	74	76	76	72	72	73	76	75	74	74	73	
77	76	75	77	75	76	77	75	76	77	77	76	77	77	76	77	76	77	77	77	
72	74	78	75	78	69	74	74	75	69	71	73	78	78	78	75	74	71	70	79	
70	73	75	77	73	76	77	76	77	70	76	70	74	70	70	73	70	72	72	70	
68	70	69	66	69	69	70	68	69	67	68	67	68	68	70	69	66	70	66	67	
71	70	70	71	72	72	70	72	71	70	71	72	70	72	70	72	72	70	71	70	
72	70	62	64	67	62	63	68	67	72	62	71	71	68	65	69	69	69	69	69	
66	65	69	68	72	73	71	67	65	67	67	65	72	68	72	66	66	70	66	69	
87	84	85	85	86	86	82	83	82	86	86	85	84	87	84	85	87	81	84	81	
68	68	68	67	69	67	67	68	67	69	68	67	69	67	68	69	67	69	68	69	
66	71	74	69	67	66	74	69	73	72	74	69	73	66	71	71	74	72	66	71	
74	75	74	74	74	75	76	75	75	74	76	76	74	76	75	75	74	76	76	76	
76	75	75	80	76	77	79	76	80	81	79	75	75	78	82	79	77	79	76	82	
67	69	66	66	67	67	69	66	66	65	66	67	68	69	66	66	68	67	68	68	
77	78	77	78	78	79	79	78	79	79	78	77	77	77	79	78	79	77	77	78	
72	74	74	77	70	73	75	77	71	74	68	74	78	69	73	72	76	75	76	76	
84	87	88	78	88	84	88	85	87	78	85	87	84	81	83	88	80	78	80	85	
69	68	69	69	68	69	70	70	68	68	69	68	68	68	69	68	70	70	70	70	
64	64	63	65	65	63	64	64	64	65	65	64	65	64	63	64	64	63	63	65	
72	71	73	72	72	71	72	71	73	73	73	72	73	71	71	73	71	72	73	72	
65	67	67	65	71	65	65	67	71	67	69	67	71	70	71	69	67	70	66	67	
74	70	78	71	72	78	73	72	70	71	78	72	75	76	71	70	74	70	76	72	
73	70	70	73	76	79	71	69	76	76	77	69	76	75	70	69	74	79	74	75	
62	65	68	65	67	65	63	70	67	66	67	66	64	67	65	62	66	65	64	66	
85	77	78	83	79	85	78	83	85	78	85	80	85	85	79	80	78	84	78	78	
80	80	80	84	82	83	83	83	79	82	79	79	83	84	85	83	83	81	83	82	
73	75	75	82	78	78	82	80	79	72	79	82	77	72	82	75	82	78	74	75	
