# nJobs | nMachines 
50	20
# m1 | m2 | m3 | m4 | m5...
68	69	71	69	72	69	68	72	69	69	68	71	68	70	68	72	69	72	72	70	
77	72	70	76	77	74	77	73	73	72	76	70	75	78	70	74	72	70	76	73	
74	72	73	75	77	78	74	78	74	76	77	76	72	71	77	73	71	74	76	77	
76	78	77	74	82	82	76	73	75	79	83	73	75	74	73	78	77	73	78	81	
75	80	77	77	80	75	71	70	80	76	70	73	77	78	76	73	72	75	72	72	
74	74	73	74	72	74	72	74	74	73	73	74	73	74	73	74	74	74	73	72	
72	73	71	73	72	70	70	72	72	73	74	72	73	71	71	74	73	73	71	73	
70	66	72	74	72	72	71	69	66	69	73	70	74	73	67	73	67	69	71	71	
66	69	68	70	70	69	66	71	71	66	65	71	68	66	67	69	65	68	71	65	
78	73	78	73	79	76	79	75	74	78	77	76	77	73	73	76	78	79	72	75	
71	64	64	68	64	68	71	67	68	66	67	70	69	69	70	67	69	64	64	64	
68	67	68	69	68	69	67	67	68	69	68	68	68	67	68	68	68	68	69	67	
77	74	81	74	81	73	73	80	82	78	73	83	78	82	73	82	80	73	77	76	
79	77	75	76	75	74	77	79	80	79	74	78	76	75	79	78	76	78	79	76	
72	73	72	71	70	69	73	72	72	70	73	71	72	70	70	72	69	73	72	70	
69	70	72	76	75	73	74	77	78	70	73	72	68	73	70	78	74	74	71	70	
82	83	78	82	74	78	77	79	81	75	82	76	80	76	81	82	81	80	73	80	
75	73	70	77	77	76	74	71	74	72	77	73	77	74	75	74	76	69	76	72	
75	77	75	77	75	76	77	77	75	75	76	75	76	75	77	76	77	75	76	75	
66	73	68	68	75	68	75	72	72	76	75	66	71	73	72	66	75	70	73	71	
71	73	69	70	68	68	74	72	72	72	71	70	70	73	70	69	69	70	68	69	
73	77	75	76	76	74	75	74	77	73	72	74	74	77	75	77	75	80	80	77	
77	79	75	76	76	79	77	78	79	76	78	75	79	76	79	79	78	75	77	75	
70	71	71	70	72	72	71	72	72	71	71	72	70	71	71	71	70	70	70	72	
74	74	69	72	70	68	69	71	73	69	68	70	70	71	69	73	72	73	68	71	
71	77	70	75	74	72	74	75	71	73	80	79	73	71	80	78	78	74	77	70	
77	75	77	75	75	77	76	75	76	77	77	75	76	77	77	76	75	76	76	75	
72	72	71	69	69	70	69	73	69	69	71	72	69	73	70	71	70	72	69	70	
77	79	78	75	78	75	79	76	79	77	78	76	75	79	75	79	76	77	78	76	
69	69	73	74	75	70	73	70	72	73	73	74	71	75	74	73	70	75	73	72	
74	75	74	77	78	75	74	76	78	78	77	74	75	74	76	78	78	77	76	74	
72	75	73	73	75	78	77	76	71	74	77	76	75	72	78	73	72	71	79	76	
74	71	69	70	72	72	71	72	67	75	75	68	71	75	74	73	73	69	71	71	
68	70	68	68	70	70	69	70	68	70	68	70	68	69	68	69	69	70	70	68	
68	68	68	68	67	67	69	67	69	69	67	69	68	69	69	69	69	69	68	68	
80	75	81	79	76	80	81	81	78	74	79	74	79	74	78	78	74	75	79	79	
67	65	71	70	72	74	68	75	72	75	66	71	72	66	73	67	67	75	68	74	
69	67	69	70	70	70	68	70	68	71	70	69	70	68	70	69	71	67	71	67	
73	76	76	77	77	75	74	76	76	75	74	75	73	75	77	73	73	74	77	76	
70	72	73	70	69	71	71	69	71	70	73	73	71	69	73	72	72	70	69	71	
71	73	73	69	69	70	71	70	69	71	72	69	73	70	70	69	71	70	73	72	
71	71	79	80	75	75	79	76	72	74	74	75	73	80	79	79	74	81	72	77	
82	81	73	79	77	73	83	76	81	79	81	74	79	83	79	78	73	73	83	83	
69	69	70	68	70	69	69	68	68	70	69	69	70	70	70	68	68	68	70	68	
73	73	78	77	77	73	75	73	74	75	76	72	72	78	78	77	78	77	73	77	
72	66	69	67	70	70	68	67	64	70	69	72	66	72	71	68	68	67	71	69	
68	75	69	76	70	66	72	74	76	74	76	76	67	74	70	76	74	69	75	72	
74	75	75	75	74	73	74	73	74	74	75	75	75	74	75	75	75	74	74	75	
67	66	72	71	69	67	67	65	65	68	65	67	72	64	67	72	70	67	70	71	
70	74	65	75	71	74	65	68	74	71	70	69	66	73	68	73	71	72	66	72	
