# nJobs | nMachines 
50	20
# m1 | m2 | m3 | m4 | m5...
78	82	79	79	78	78	80	81	82	81	81	78	78	80	82	79	79	82	81	82	
78	78	84	79	84	81	83	83	83	77	77	82	77	77	77	80	83	81	82	79	
74	74	75	75	74	76	74	74	76	76	74	76	76	76	76	74	74	75	74	76	
76	72	71	78	76	76	73	73	78	76	77	76	70	73	70	78	76	71	76	77	
69	73	69	79	79	77	73	75	73	69	78	77	72	69	72	74	71	71	70	79	
86	85	85	80	83	85	82	82	80	83	83	84	85	82	82	82	85	83	80	86	
76	80	76	85	79	78	83	81	86	82	79	85	78	78	80	76	80	82	84	76	
80	77	77	74	76	83	83	75	81	78	83	84	84	74	74	80	77	80	80	77	
82	82	82	78	80	80	84	78	83	83	79	82	76	83	80	76	76	80	78	81	
75	85	79	84	78	85	85	80	76	85	76	77	78	83	80	82	83	83	82	79	
76	77	77	82	82	80	78	82	81	80	82	81	79	77	78	78	78	80	76	82	
83	75	76	75	83	83	75	83	80	83	83	80	77	79	80	83	76	79	81	78	
82	78	81	79	80	81	81	78	78	82	82	80	78	79	79	78	79	80	80	82	
79	81	79	81	79	79	81	79	81	80	81	81	79	81	81	79	80	80	81	79	
74	74	74	73	75	75	74	74	73	74	74	73	73	74	73	75	75	75	74	75	
82	83	81	87	86	82	83	86	86	79	82	82	85	87	80	82	87	80	80	78	
82	82	82	82	83	82	84	83	83	82	83	83	84	84	83	82	82	82	82	83	
81	85	79	79	78	82	82	77	77	81	82	82	86	85	86	78	84	86	79	86	
69	78	75	76	70	70	73	70	78	71	73	71	77	71	79	79	72	70	74	70	
76	79	78	77	73	79	78	75	74	78	81	81	78	77	74	78	78	82	75	79	
83	76	76	82	80	86	77	84	80	79	77	84	86	80	82	78	76	77	81	86	
77	79	78	78	78	78	77	78	77	77	79	77	79	79	79	78	79	77	77	78	
74	72	71	72	71	72	72	72	74	71	71	75	72	72	72	75	75	75	72	73	
83	83	82	83	84	83	82	84	83	83	83	82	82	82	84	83	83	82	84	83	
77	76	76	78	75	77	76	78	76	74	76	77	78	74	76	76	77	75	74	76	
77	80	75	76	76	84	82	82	76	83	77	77	80	76	79	78	85	85	78	85	
82	81	85	79	85	81	80	82	81	84	83	83	85	79	85	80	85	80	82	84	
73	73	73	73	74	72	73	73	74	73	74	73	72	73	74	74	74	74	72	72	
74	78	75	75	74	75	77	79	73	76	77	76	78	79	75	75	77	73	79	73	
81	80	84	85	85	78	86	77	82	84	78	83	80	81	77	81	81	79	80	85	
79	70	75	80	74	77	71	70	75	79	77	80	75	75	70	79	77	78	71	76	
79	79	79	78	79	78	79	78	80	80	78	79	79	78	78	80	80	80	78	79	
75	79	78	76	78	82	78	82	76	81	83	80	81	76	77	83	79	75	83	82	
73	78	81	80	81	77	77	73	80	75	72	77	80	76	74	78	73	80	79	80	
72	75	72	75	71	72	75	74	74	74	75	71	73	73	71	74	72	73	73	71	
75	76	74	78	76	75	78	79	78	73	76	73	78	76	75	73	73	73	74	77	
76	77	75	76	78	74	77	77	76	74	74	76	74	76	76	75	77	74	77	76	
71	76	70	75	71	70	76	70	71	72	72	72	76	73	73	71	74	72	70	71	
82	81	80	81	82	78	81	78	78	80	80	79	82	78	78	79	78	78	79	78	
77	82	75	83	76	77	77	82	79	78	84	78	77	82	83	81	82	81	80	84	
83	82	82	82	81	82	82	82	82	83	82	82	83	81	82	83	81	83	82	81	
76	73	80	78	74	81	81	77	80	79	75	73	76	73	81	81	79	76	76	81	
71	71	72	75	74	72	71	76	74	73	78	77	79	74	78	77	74	71	71	71	
79	83	80	81	81	80	83	82	81	80	82	82	82	82	81	82	82	79	79	80	
79	77	76	77	82	76	78	81	78	82	82	76	79	78	78	79	77	81	78	82	
76	82	82	83	82	84	76	85	84	82	83	80	81	81	83	78	77	82	76	79	
79	77	79	78	78	77	77	76	79	79	78	80	79	77	76	80	76	77	78	79	
75	74	74	74	74	73	77	75	76	76	73	74	76	77	74	75	77	74	76	75	
75	75	73	75	74	75	74	73	74	75	74	74	74	74	74	73	74	73	75	73	
77	75	74	76	76	78	74	77	76	75	79	78	75	79	80	78	74	79	74	75	
