# nJobs | nMachines 
50	20
# m1 | m2 | m3 | m4 | m5...
71	74	74	72	70	70	73	71	71	74	70	71	70	73	70	71	71	71	71	72	
82	80	72	76	73	72	77	76	73	82	75	77	80	77	76	75	75	72	73	76	
80	85	83	85	83	85	83	83	83	80	84	85	82	82	85	81	86	84	82	80	
95	94	91	89	98	99	93	97	93	93	92	90	96	96	92	99	94	90	98	95	
88	89	87	85	85	81	86	84	83	85	81	84	85	82	82	83	88	82	88	87	
81	81	79	82	87	86	83	85	84	85	82	80	81	81	82	87	79	84	86	85	
83	82	82	82	83	82	83	81	81	83	83	83	83	82	83	81	81	83	82	83	
95	93	94	93	94	93	93	94	95	95	93	94	95	95	93	95	95	93	95	94	
94	99	94	99	95	98	97	99	99	99	98	97	99	98	95	94	95	96	97	99	
80	80	80	83	82	82	84	83	80	80	80	80	84	81	81	83	82	81	81	81	
80	77	79	81	81	79	77	80	79	80	79	77	80	80	80	79	82	80	79	81	
74	74	75	74	74	76	75	76	74	74	76	75	75	75	74	75	74	76	76	75	
91	92	91	91	93	90	90	91	90	89	91	92	91	92	89	91	92	92	90	93	
83	79	79	87	84	84	81	82	83	85	79	83	82	77	77	83	83	82	78	83	
85	84	85	86	85	84	84	84	86	84	85	84	85	86	86	84	86	86	85	85	
63	59	60	59	64	63	61	64	64	58	60	63	59	60	62	60	58	61	60	59	
85	85	85	86	83	84	86	81	82	84	83	83	81	79	81	82	86	80	83	83	
81	79	82	82	81	80	85	82	84	84	82	81	85	82	82	81	85	79	79	83	
90	84	83	84	89	83	92	86	85	87	90	84	84	86	92	93	86	90	83	89	
82	82	84	81	83	86	84	85	85	81	83	84	86	83	85	86	80	81	85	80	
72	71	70	72	71	70	72	71	71	72	71	72	70	70	70	71	71	71	70	71	
81	83	80	81	80	81	82	84	81	81	81	82	83	84	82	84	84	81	84	83	
92	96	90	88	93	96	90	86	89	89	92	92	89	93	94	94	95	95	91	93	
85	80	83	81	83	88	85	87	87	87	87	88	84	86	88	81	83	87	84	88	
99	98	99	97	97	99	99	97	99	99	98	97	97	98	99	99	97	99	97	98	
93	99	99	92	96	93	98	99	99	94	95	96	99	97	99	93	99	99	97	97	
69	66	67	68	66	62	69	67	62	65	61	66	63	64	65	65	70	63	67	64	
80	73	79	76	76	78	72	75	75	72	76	79	78	73	80	76	78	75	74	80	
56	59	64	57	64	60	63	56	60	64	57	60	62	63	59	59	59	62	56	60	
87	86	87	86	85	86	85	85	87	85	86	86	85	85	85	87	87	85	86	85	
94	90	87	91	87	87	93	87	93	90	93	92	91	90	91	86	92	91	90	93	
69	71	69	70	69	64	64	63	68	69	68	64	65	63	63	67	68	70	67	70	
82	82	80	82	80	82	80	80	81	81	82	82	82	82	82	80	81	80	82	82	
97	94	98	99	99	98	99	98	94	98	97	96	99	99	99	99	96	98	95	98	
81	86	83	80	80	80	80	80	84	81	86	81	80	83	85	80	83	79	81	80	
69	70	70	70	69	70	69	69	68	69	69	68	68	69	70	70	68	69	70	69	
99	98	95	99	96	99	98	95	95	97	99	99	96	99	96	95	99	97	99	96	
88	87	88	86	87	86	89	87	87	88	90	90	88	88	87	88	90	88	90	89	
99	99	95	98	97	94	99	96	99	99	93	97	97	95	96	96	97	97	99	99	
73	72	78	68	74	75	70	69	72	75	73	68	75	75	72	72	68	76	68	72	
91	91	92	93	93	93	91	92	91	91	91	91	91	92	93	91	91	91	91	92	
86	86	84	88	88	84	87	82	84	87	86	88	83	82	84	83	84	85	82	87	
72	73	73	75	74	78	76	76	77	70	74	72	72	76	72	71	75	70	73	77	
91	90	83	83	90	84	85	89	89	84	87	83	85	84	90	89	86	91	85	90	
71	70	75	75	69	66	65	66	71	70	67	66	70	70	65	74	66	65	73	73	
77	75	76	78	78	76	75	75	74	78	79	80	77	80	75	76	74	78	79	79	
68	70	69	69	69	70	68	68	69	70	70	70	69	70	69	69	69	68	70	68	
89	90	88	86	89	91	88	90	85	88	90	86	92	91	84	85	89	88	84	84	
61	67	65	63	61	64	60	67	66	67	64	64	67	60	59	64	66	67	62	61	
84	88	92	90	89	93	90	88	83	83	87	88	92	87	88	83	85	90	83	90	
