# nJobs | nMachines 
50	20
# m1 | m2 | m3 | m4 | m5...
46	46	45	42	42	42	43	46	45	43	44	43	44	42	42	46	45	45	46	44	
38	39	39	42	40	39	42	42	41	39	40	39	38	39	42	38	38	38	41	40	
47	46	45	46	46	46	45	46	45	47	47	47	46	46	46	47	47	45	45	47	
52	53	53	48	57	54	48	52	49	48	51	55	56	53	51	56	50	49	49	54	
54	49	54	54	50	54	53	49	49	49	53	54	50	48	51	53	54	52	53	48	
28	29	28	28	27	32	32	27	31	31	29	26	29	32	31	27	30	28	28	26	
42	42	48	46	42	45	48	44	46	47	46	43	42	47	45	48	48	42	46	44	
51	52	52	52	51	52	48	52	51	52	49	49	49	51	48	49	48	51	49	52	
36	37	35	36	37	35	37	35	35	36	35	37	38	36	35	37	37	35	34	37	
31	32	29	32	29	30	31	32	30	33	31	29	31	33	29	32	30	33	32	31	
40	42	40	42	40	42	40	41	40	41	42	41	41	41	42	41	41	40	41	41	
34	34	30	32	29	31	30	29	35	32	33	34	33	31	32	32	34	35	37	37	
25	25	25	24	25	25	25	24	24	26	24	26	26	24	26	25	26	24	24	25	
43	42	43	46	45	46	43	44	43	43	45	45	44	46	43	43	43	46	45	45	
27	25	33	25	35	31	34	25	33	31	25	28	34	28	27	31	25	30	25	25	
51	52	52	53	53	52	52	52	52	51	52	51	51	53	51	53	51	52	52	53	
43	43	43	45	45	44	45	45	43	44	44	44	44	44	45	45	43	44	43	43	
26	28	28	27	26	27	27	27	26	27	26	28	27	27	26	26	27	27	27	27	
34	33	31	34	35	33	32	33	35	35	33	32	34	35	34	35	33	32	31	32	
49	50	46	46	46	46	44	45	47	50	45	46	48	44	44	46	46	47	44	49	
34	35	35	36	37	36	37	34	33	35	35	33	35	34	36	34	36	33	37	34	
47	44	44	44	42	50	43	44	48	49	44	51	48	50	49	46	43	43	48	49	
46	39	43	45	44	43	45	42	41	41	41	42	42	48	47	43	44	46	46	43	
38	39	39	39	39	39	38	37	39	39	39	37	39	39	38	39	39	39	37	37	
41	41	42	41	43	44	42	41	44	40	42	41	44	40	42	41	42	40	40	41	
40	41	38	42	39	45	42	38	44	39	39	42	45	40	39	41	40	43	45	43	
44	45	46	40	38	42	38	45	42	42	43	40	39	42	45	40	39	38	43	45	
22	20	26	29	26	24	25	25	24	23	29	20	26	28	29	19	25	21	20	28	
27	29	28	28	33	29	28	35	27	28	29	33	35	30	30	32	33	28	31	29	
55	50	55	51	52	50	49	50	52	51	49	49	51	49	51	49	51	49	51	50	
33	32	35	33	33	37	32	33	36	36	36	38	37	32	34	37	38	34	35	38	
26	25	26	23	30	28	28	25	26	28	26	23	31	25	31	31	30	25	26	25	
38	40	38	39	41	39	40	39	41	39	37	40	41	38	39	40	40	40	41	37	
44	43	40	41	38	42	39	41	38	41	44	41	39	40	44	45	45	45	42	43	
32	34	33	32	31	34	31	30	30	31	33	30	32	33	30	34	30	31	32	32	
31	32	32	32	31	33	31	31	31	31	31	33	31	31	33	31	32	33	31	33	
36	37	36	36	44	39	43	38	44	35	43	43	43	40	37	42	37	39	44	44	
36	36	36	35	37	36	37	35	38	36	35	36	34	37	36	38	36	38	37	36	
31	35	31	29	31	26	28	29	27	28	36	26	33	36	32	34	32	26	26	32	
43	36	36	38	41	41	39	40	42	39	42	42	41	43	38	40	37	42	36	42	
42	41	41	42	41	41	41	42	42	41	42	42	42	42	41	43	41	43	43	42	
51	51	51	53	52	54	53	50	51	54	51	52	54	51	50	54	54	53	53	54	
31	38	39	38	32	33	36	31	38	30	30	35	35	36	34	30	29	32	31	31	
42	41	39	44	39	44	39	45	41	47	46	40	40	46	39	42	42	44	40	42	
29	26	24	26	29	25	28	27	24	27	30	29	30	27	24	25	30	25	25	25	
44	48	48	44	46	46	45	46	46	48	47	47	48	45	46	47	45	48	47	45	
44	46	39	43	42	38	40	40	40	38	37	42	41	36	39	42	42	45	40	39	
42	41	40	41	41	42	40	42	42	42	41	40	41	40	41	40	40	41	41	40	
34	34	34	36	34	34	36	36	36	36	35	35	35	35	36	36	35	34	36	35	
26	31	29	32	28	27	27	32	31	28	30	27	26	32	27	27	32	32	32	30	
