# nJobs | nMachines 
50	20
# m1 | m2 | m3 | m4 | m5...
60	61	62	61	59	61	61	60	58	61	61	59	61	60	59	61	58	61	59	59	
41	41	43	43	43	43	42	42	41	42	41	41	42	43	41	43	43	41	42	42	
68	69	65	69	67	66	68	65	65	67	65	65	67	68	66	65	66	68	65	65	
29	35	28	30	36	34	27	28	32	36	29	34	31	32	29	26	30	31	33	33	
51	47	48	51	51	47	50	48	52	51	50	52	49	49	50	46	47	48	49	50	
45	47	46	42	45	47	49	45	44	46	50	48	46	50	40	42	46	42	40	48	
66	66	68	65	66	71	70	73	73	66	66	69	71	67	70	66	73	73	67	67	
47	44	43	44	42	44	45	48	44	44	42	42	46	48	46	45	42	45	48	47	
39	39	44	40	37	44	40	39	39	41	36	41	46	44	42	41	38	41	45	37	
36	36	36	45	38	46	40	41	39	40	45	40	37	42	45	45	41	39	38	39	
35	34	33	31	32	35	35	31	31	33	31	34	33	35	35	33	31	32	33	33	
53	60	55	52	53	59	54	51	52	52	56	52	60	50	58	59	57	50	50	52	
71	70	71	71	70	71	69	69	69	71	71	69	69	71	71	69	71	71	70	71	
69	73	69	68	73	71	74	70	73	72	73	69	68	68	71	70	68	68	72	69	
46	49	51	48	51	52	45	45	52	46	49	45	53	46	46	45	48	53	46	51	
53	57	51	54	49	55	56	52	53	50	55	56	56	51	50	57	56	53	52	49	
50	47	45	44	46	48	47	46	47	46	50	43	42	50	42	42	42	44	45	46	
32	34	37	33	33	37	32	31	35	32	35	37	30	29	29	35	29	33	31	29	
41	37	36	42	36	44	41	36	43	40	38	43	40	41	41	36	40	36	37	38	
47	48	48	48	48	48	49	47	49	48	47	49	48	48	47	47	49	47	47	49	
67	68	70	69	68	69	71	69	67	69	71	69	69	69	70	69	67	71	69	71	
48	44	47	41	40	48	40	48	47	47	50	47	43	41	43	48	46	41	45	48	
42	40	47	44	45	44	41	43	47	48	41	48	45	42	42	43	48	46	41	44	
65	62	60	63	60	65	62	61	60	64	60	65	59	60	64	64	59	64	60	59	
40	37	38	40	37	39	40	39	37	40	38	38	38	38	40	38	37	38	39	37	
57	61	57	57	59	57	61	57	57	61	60	61	59	61	59	56	61	58	59	62	
56	54	56	61	54	56	53	55	53	57	55	55	58	57	53	59	60	57	55	59	
43	45	53	48	52	48	43	51	44	44	53	50	43	47	48	45	53	43	44	46	
52	57	55	56	53	55	58	57	52	55	52	51	51	54	53	56	58	53	51	51	
59	59	57	58	59	57	59	57	59	57	59	58	57	57	59	58	59	58	58	59	
29	26	27	27	28	25	25	29	27	27	25	28	25	25	27	28	26	28	29	29	
46	41	42	44	46	40	42	45	44	41	46	46	45	42	42	44	43	45	41	40	
28	32	29	27	27	28	26	26	32	30	32	26	31	32	27	26	28	26	26	32	
64	62	62	62	64	62	62	63	64	66	64	65	62	62	63	65	66	64	66	62	
44	44	45	42	44	45	43	41	44	45	44	42	44	45	41	43	45	42	41	41	
55	53	54	55	53	54	54	55	54	54	54	53	53	54	53	53	53	53	53	55	
50	52	52	48	52	51	48	50	48	51	49	51	48	49	48	52	48	52	52	51	
49	50	49	51	51	49	50	49	49	49	49	50	49	51	49	49	49	51	50	49	
66	68	66	66	67	69	69	67	69	67	70	66	69	66	66	67	67	67	68	70	
45	43	48	45	47	47	49	46	47	49	42	41	47	44	41	42	46	47	43	44	
48	45	42	40	44	47	38	48	40	48	38	38	42	40	39	41	41	47	40	44	
69	70	73	68	73	74	69	70	75	75	76	69	76	69	72	75	70	71	76	74	
67	67	67	67	69	69	67	68	67	67	68	69	68	67	67	68	68	69	67	69	
40	41	42	41	42	41	42	41	42	40	42	40	40	40	42	41	41	42	42	40	
45	50	41	44	46	47	49	41	43	50	46	48	47	47	45	51	44	44	47	46	
55	56	55	57	57	55	57	56	57	56	57	56	56	57	55	55	55	56	55	57	
48	54	49	56	58	50	53	56	51	48	49	50	51	52	55	50	57	57	50	50	
34	35	34	34	35	35	34	34	35	35	34	34	35	36	34	36	34	34	35	35	
51	48	43	46	46	46	43	43	50	49	50	51	50	44	49	44	49	44	44	51	
55	54	55	55	55	53	54	55	55	53	54	55	54	55	55	55	54	53	54	55	
