# nJobs | nMachines 
50	20
# m1 | m2 | m3 | m4 | m5...
37	37	35	37	33	34	35	36	37	35	33	34	33	37	35	33	35	36	33	34	
25	19	20	19	26	21	23	19	24	22	17	25	24	24	25	24	26	17	23	21	
42	39	43	39	36	40	39	37	36	42	40	40	38	36	40	39	38	36	38	41	
34	32	34	28	34	33	31	35	28	26	26	28	32	25	30	32	34	28	28	35	
45	46	47	42	41	41	47	44	46	44	45	43	43	41	46	45	45	47	43	43	
42	33	34	39	40	32	36	34	41	34	41	34	38	41	41	32	34	38	40	37	
26	27	23	25	26	23	29	26	27	27	28	23	23	25	29	23	24	25	26	26	
30	30	29	32	35	34	33	34	33	30	35	32	30	32	32	30	35	35	30	34	
27	26	29	27	28	28	30	27	28	30	29	29	29	26	27	27	29	29	26	27	
25	22	26	26	26	25	22	25	23	24	25	24	24	26	20	23	20	24	26	26	
33	37	36	33	36	34	32	37	37	31	35	36	37	34	36	37	37	37	33	36	
39	40	39	40	35	43	42	39	42	37	37	37	39	37	38	35	38	43	39	39	
40	39	38	38	40	38	38	39	40	40	39	39	39	40	38	40	39	40	40	39	
46	44	44	43	45	46	43	42	43	46	44	43	46	46	43	46	45	45	44	43	
26	27	24	26	25	26	22	26	26	26	26	28	22	27	25	28	22	24	24	24	
39	46	40	41	45	36	36	42	38	36	39	39	42	39	42	39	44	44	39	37	
23	22	23	22	22	22	23	21	21	23	23	22	23	22	22	22	22	21	21	23	
23	23	21	22	17	19	19	20	20	17	20	19	20	20	23	17	22	22	19	23	
28	29	30	31	23	28	30	23	25	24	32	31	27	26	30	25	31	26	25	30	
39	38	38	38	38	37	37	37	38	39	38	38	38	37	37	39	37	39	38	38	
41	42	34	41	34	37	38	41	33	32	40	41	33	41	38	37	41	34	37	42	
18	14	15	15	15	14	17	18	15	18	17	14	14	17	17	16	14	17	16	15	
40	36	33	33	35	33	35	36	31	38	32	40	40	31	30	31	35	34	31	34	
26	26	25	28	27	28	26	27	27	25	29	27	28	27	27	27	25	28	27	29	
21	27	24	24	23	25	26	23	19	28	19	19	28	18	20	21	24	25	21	27	
25	22	26	22	24	23	24	22	25	24	23	26	25	25	22	25	25	26	25	24	
22	24	22	21	21	24	23	20	23	25	26	21	25	25	26	20	24	24	25	21	
30	26	30	28	24	34	34	33	29	34	33	27	33	24	34	24	24	29	25	28	
27	21	24	29	22	26	27	27	24	24	22	28	28	25	26	25	21	26	29	22	
14	17	20	18	18	15	18	18	14	20	16	19	20	18	17	19	16	16	15	14	
22	21	23	22	22	19	21	21	19	19	22	20	23	19	22	19	23	22	22	21	
22	20	21	22	17	17	18	19	19	19	23	19	17	23	18	22	23	22	18	22	
37	40	37	39	43	40	42	37	43	40	44	39	38	43	41	39	42	45	43	43	
34	29	31	29	30	37	37	31	30	36	34	33	35	30	36	37	32	37	31	33	
39	36	35	35	38	39	39	36	36	36	36	35	39	39	38	39	37	35	36	36	
42	41	42	43	41	40	40	40	39	40	42	41	41	39	42	43	39	43	41	43	
26	28	27	27	32	34	26	30	28	30	29	32	29	30	26	31	34	30	28	31	
45	43	41	41	39	45	41	39	39	45	39	39	41	40	37	44	37	37	38	41	
24	32	28	27	31	25	22	29	23	24	29	22	29	27	30	26	27	32	28	25	
23	22	23	21	23	25	23	21	22	24	23	23	25	24	22	22	23	24	22	22	
39	38	39	39	37	39	38	38	38	39	39	37	39	38	38	38	38	39	38	38	
23	21	20	21	23	19	22	23	23	20	19	19	21	19	19	21	23	20	22	20	
18	28	25	22	18	27	26	25	25	22	27	28	28	21	19	21	22	22	21	19	
17	20	21	20	20	19	22	22	18	16	17	15	18	18	18	22	19	15	22	22	
32	32	31	33	32	32	31	31	32	33	32	31	33	31	31	33	31	32	31	32	
25	23	23	26	23	29	26	24	27	29	27	25	28	26	24	28	26	28	29	25	
26	28	28	26	27	27	28	26	26	26	28	27	28	27	28	28	26	26	28	27	
21	19	21	25	18	25	18	24	21	21	23	23	21	26	21	18	20	22	20	19	
21	22	22	20	22	21	20	20	22	22	20	22	20	20	21	20	21	22	22	22	
26	24	22	19	27	19	26	23	23	26	27	19	19	22	21	21	25	22	24	26	
